Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,14,312,336,0.7382338010106658,0.03661072779050301
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,15,336,360,0.8172447253631842,0.038110778758479215
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,1,0,24,0.8184617260553421,0.036456122154845075
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,2,24,48,0.7203802097123276,0.03354650547228844
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,3,48,72,0.8952103274773884,0.04550332032903989
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,4,72,96,0.830533952780981,0.0651486528831022
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,5,96,120,1.1073576721088234,0.0692044543201559
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,6,120,144,1.0821344912550346,0.10063765006641354
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,7,144,168,1.3303701091494913,0.15691465509931488
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,8,168,192,1.3064859562492788,0.1888004941109293
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,9,192,216,1.3749648086808781,0.1729351429244422
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,10,216,240,1.166198315376645,0.11839598636291433
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,11,240,264,0.9391855449394425,0.06296817517020871
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,12,264,288,0.9739310020889147,0.06513144621842515
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,13,288,312,0.7942767682827787,0.043357987210013806
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,14,312,336,0.709267403430367,0.033031561693438925
Q3p85_W2p62_t0p21_loweps,5,0.354,0.5,15,336,360,0.7202428473157321,0.035518662935111696
